AAPL_SI,AEP_SI,AMGN_SI,AMZN_SI,BA_SI,BAC_SI,BCH_SI,BHP_SI,BP_SI,BSAC_SI,C_SI,CAT_SI,CHTR_SI,CMCSA_SI,CODI_SI,CSCO_SI,CVX_SI,D_SI,DHR_SI,DIS_SI,DUK_SI,EXC_SI,GD_SI,GE_SI,GOOG_SI,HD_SI,HON_SI,HSBC_SI,IEP_SI,INTC_SI,JNJ_SI,JPM_SI,KO_SI,LMT_SI,MA_SI,MCD_SI,MDT_SI,MMM_SI,MO_SI,MRK_SI,MSFT_SI,NEE_SI,NGG_SI,NVS_SI,ORCL_SI,PCG_SI,PEP_SI,PFE_SI,PG_SI,PM_SI,PPL_SI,REX_SI,SLB_SI,SNY_SI,SO_SI,SRE_SI,T_SI,TSM_SI,UL_SI,UNH_SI,UPS_SI,VZ_SI,WMT_SI,XOM_SI,DATE,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
99130000,2050500,2604700,62768000,2358200,61596800,119100,3133643,4000100,303900,13188900,3041300,1452300,20192100,133000,17468500,6996500,2454100,2227574,6929300,2713100,7399756,813600,65218755,19184000,10284000,2411604,905400,158000,22201200,4078200,11043800,17200700,605700,3062300,2180900,2701100,1666267,8154100,13315678,18801300,6055200,647300,1243001,8498900,6677600,4998900,17278538,5035500,4736100,3840400,141600,10606800,610900,3890000,3027600,40065829,2799400,818800,1993900,3238200,20829900,29502300,9251700,2017-11-14,23388.400390625,11.529999732971191,2577.75,56.720001220703125,1276.9000244140625,2.388000011444092
116632400,2187200,3150600,78574000,2510500,98274900,115800,2847452,4144700,337100,17541800,3746200,1937500,20447100,132300,30829600,5372600,1828000,2080145,5691500,3304400,8099634,1069100,30124129,17080000,5534500,2630812,838000,82900,17157200,4811500,15384100,12419100,754900,3058100,2019300,4145400,1808472,4572700,12290315,19383100,5320000,375200,936212,9425100,5129300,3861500,13646138,6688100,4928400,3007600,117300,11273200,812800,3589400,3801200,43536165,3417300,659400,1816300,2153400,15726500,25300200,9663600,2017-11-15,23334.58984375,12.520000457763672,2569.449951171875,55.060001373291016,1281.4000244140625,2.3350000381469727
94550000,1750100,3131000,44266000,2710200,54565200,58200,3395957,3547700,344000,12415600,2812900,1513200,21597800,81300,61177100,5888700,1288300,1752912,6410900,3205200,9795914,1103800,18649508,22594000,4587900,2304660,712100,96400,26439400,4193800,9808000,12506400,635500,2715400,2293400,4763500,1464861,5205700,12572122,20962800,5458800,402600,1357949,11738500,5942900,3058100,13625901,7205100,3207000,4874600,84000,7791600,1053000,4356100,2678600,52915249,3304500,734200,1919600,2518400,13818000,114367200,10527200,2017-11-16,23365.33984375,12.470000267028809,2572.949951171875,55.29999923706055,1277.5,2.3580000400543213
87598000,1720900,2039700,48268000,1724800,48420700,71400,2448152,3285000,264400,11813000,2312700,1250500,38138600,127600,27988000,4337500,1705400,1703844,7500800,2652700,6759463,762500,12615126,27942000,4530100,1708385,614100,70000,63798000,4247400,9017900,19720700,692300,3186400,2221400,7098000,2083193,6926800,10358537,22079000,4312000,445400,1725001,10035100,7721000,2646400,15649265,5941800,4084500,4348100,54600,8088700,661400,5389200,3403400,48944573,3702000,998200,1887500,2155400,18933200,70726500,9536400,2017-11-17,23433.76953125,11.75,2582.93994140625,55.25,1288.300048828125,2.367000102996826
65049600,1614100,2012300,43278000,2447400,46328800,194400,2478867,3121000,1666300,10000000,2124000,2286900,19409500,89200,26897800,4634200,1485600,1445419,5112600,2558500,5327320,1283900,13340623,19070000,4699900,3708386,767900,139600,22420000,4266300,9483200,19160900,901800,2048700,2442300,7446700,2033200,5098700,18003278,16315000,5787600,490100,4473598,11525100,8836300,3594300,12455540,4926200,4779700,3612000,66000,7103500,613700,2950600,2643400,41394463,4455300,1973400,2040400,2811100,18227400,49182900,8468600,2017-11-20,23370.7109375,11.960000038146973,2579.489990234375,56.689998626708984,1274.5999755859375,2.3359999656677246
100525200,2080900,2629600,49588000,2267100,57749100,140100,2008832,4187500,994600,9632100,2221400,1952100,22750400,93000,24146400,4596000,2315000,1779646,5725900,2467000,4320684,1190800,16258721,21940000,6229000,3159479,984100,82100,21871000,5660600,13389400,10280800,858000,3999000,2653100,11004000,2538630,4916400,14369442,21237500,5325200,602000,2170062,18313300,10990900,3179300,13333100,6196400,4224000,3038900,205500,8491100,858500,2592000,2720600,46892108,3668500,1353100,2327200,2205400,13598000,38239500,8838400,2017-11-21,23500.150390625,10.739999771118164,2589.169921875,56.380001068115234,1281.0999755859375,2.3580000400543213
102355600,1065200,1533000,71106000,1471400,38103200,117000,1144765,4767500,420700,9146200,4887500,961000,16402300,115300,17226400,3951000,1744900,1782466,4140700,1653000,4288578,921800,11444448,14926000,4133500,1894101,1168900,86200,19538300,3917000,7342200,8434400,685700,2658600,2719200,5303300,1640673,5437700,7730258,20553100,7773600,644800,1719086,10618900,4241400,3598500,11122967,6006900,3658100,3221000,65100,7610300,968700,2643000,1949400,35024964,2768600,745800,2257800,1846200,15825100,26754600,7941600,2017-11-22,23597.240234375,9.600000381469727,2600.31005859375,57.119998931884766,1284.699951171875,2.368000030517578
56106800,732600,999800,70560000,788900,14273600,91200,718449,2420200,365200,4676100,944400,769000,12296300,58000,6155800,1744200,797400,1011365,2217600,936300,2008505,411400,5195206,10740000,1853600,1248162,420100,18500,6465800,2606800,3680000,2996300,320900,1577500,963200,3165600,788284,2075600,4549682,7425600,2544400,296900,819144,6008300,1865300,1183000,6742754,2196700,1970500,1666700,25800,2967500,523800,1155800,613200,12184904,1499700,587000,744000,891700,5097200,13488300,3851300,2017-11-24,23552.75,9.819999694824219,2600.419921875,58.04999923706055,1286.699951171875,2.3369998931884766
82867200,1629200,2150100,134880000,1772200,44828600,161700,2170256,4970500,349600,12615200,2585400,2092300,24580500,121500,20942200,4490300,2305400,1577395,4007500,3129300,6111598,1026700,16453507,26158000,4539100,2383642,929700,42100,18202100,3933100,13076200,5649200,657800,3260200,2082400,6346500,2129837,4854700,10584905,18265200,6070800,820200,933869,13395600,3104500,2818900,10848611,6199700,3377100,4457600,153600,6741600,1209700,3981300,1773000,35474462,8188400,885200,2856300,3060500,17548300,26714700,9127500,2017-11-27,23552.859375,10.069999694824219,2602.659912109375,58.95000076293945,1293.800048828125,2.3329999446868896
105715200,3039500,2658700,91188000,2262100,99765000,144600,2740957,4818900,529500,18048300,2592700,2749200,34506700,113300,30966600,4004700,2255600,3090946,8401100,3013700,5407935,1159400,11709157,28488000,6049000,3815121,1736900,77400,20194100,5052800,16773000,8432800,967200,3874500,2909900,5773700,2238553,9686300,13446783,21926000,4949200,645900,1457719,13930600,6209200,3600400,13687033,4841300,4687700,3829200,93600,8737700,2235500,4185900,2626800,45612330,4864800,1222600,2905700,2025800,20982500,26128800,9794600,2017-11-28,23625.189453125,9.720000267028809,2605.93994140625,57.86000061035156,1294.699951171875,2.328000068664551
166665600,1568400,3244500,185150000,3029100,119728400,152100,3472185,4660200,433400,21876400,3098200,2320800,33941000,110100,36788600,3661000,2603200,2244494,14503100,2917800,6291054,724300,11509697,49188000,4902200,3491264,1701700,77700,27036900,5851400,21105500,16502100,1190500,7217000,4590300,3945500,2098502,9229500,10980525,27381100,8354400,794500,1121022,14377600,3996900,3276300,16122827,5158900,4343800,2463200,94200,8805900,930200,5099200,2106000,70407804,11796100,1494300,4247200,4122100,31034500,34272000,9725000,2017-11-29,23883.259765625,9.90999984741211,2627.820068359375,57.72999954223633,1293.4000244140625,2.36299991607666
166108800,3201800,3819400,90184000,4820300,122131900,163800,1863102,7817900,553600,23179600,7507800,4063700,42859900,172700,30749500,7896600,3120900,2466034,9949000,4393100,10299232,1912200,14200582,34480000,9180700,5927387,1995200,67300,34145300,8941900,23945900,17147600,2626200,6943700,6023700,5663900,4788066,10224500,16139619,33054600,13614800,810600,1034978,24701100,11086500,5984000,24063663,9789900,7123200,5178400,164700,11308900,835000,5499800,3476000,65976641,9357100,931400,6846400,5654200,33268500,38564100,18592700,2017-11-30,24013.80078125,10.489999771118164,2633.929931640625,57.40999984741211,1283.0999755859375,2.390000104904175
159037200,2082100,3389900,82142000,4592500,137774800,59700,2734007,5549900,548200,18269800,5481600,2168100,32532600,138200,26920900,6831800,2566100,2606921,9258400,3088500,8283997,1311500,17116050,38192000,4683400,3144141,1770900,72900,26656300,5990500,19683500,12468800,1707400,3933000,4279200,5992800,2669831,8049500,12672835,29532100,5712400,717700,1315429,15899500,5284200,4956600,19588485,7953200,6318600,3115700,147000,11964000,1767500,4709900,2390600,41622720,7192200,1126600,3325800,3141900,23909000,24888600,13779300,2017-12-01,24305.400390625,11.1899995803833,2645.10009765625,57.41999816894531,1274.0999755859375,2.382999897003174
130169600,2558300,4417100,118638000,5523000,145661700,72600,2700601,6463200,745300,23151400,4922300,2629000,55137400,149500,29414400,7366400,2036000,3128395,17824000,2552300,6925179,1706000,14261616,38128000,6193800,3391311,1190000,101100,28000800,5916700,23576600,17523600,1365900,7490100,3943100,8687800,2952565,9630900,14085120,39094900,5603600,640700,1113768,13473900,4594200,4403000,14847487,9003700,5179400,3802700,197700,9505000,1538500,5505000,1817600,53598698,7109000,1259300,5591500,4535000,19371000,26869500,12597700,2017-12-04,24424.109375,11.050000190734863,2657.18994140625,58.31999969482422,1272.5,2.3959999084472656
109400800,2630400,3589400,81596000,2806100,91349800,44400,2301189,4028700,678200,16045900,3884100,1529700,28738200,108700,23288200,4380700,1986300,2681143,13055600,3261300,8607859,960200,13733075,41346000,6347600,2694457,1151600,46200,30626900,6745300,17193900,13670800,1171000,6807100,3228700,5392200,1845548,8431900,12405386,26152300,6810000,581400,1135642,17858900,4675800,3198600,23525912,8683000,4916200,4564400,209700,8212800,1150200,5578200,6273000,43765350,4504000,1588100,3246300,3690900,17574100,27030300,9357200,2017-12-05,24335.009765625,11.380000114440918,2639.780029296875,57.47999954223633,1275.4000244140625,2.390000104904175
114240000,3733400,2519700,57066000,2538100,74593800,62100,2712932,3309400,616100,16612500,2881400,1536700,25463700,140000,16581800,4852500,1709800,2299315,8121700,1970100,7547527,1223000,9163104,25440000,6892500,3021965,1185300,61100,27710800,5591700,15476200,8154000,824800,3752000,2618700,5192100,2301224,9716800,21217703,26162100,7935600,636500,1402589,12974500,4275100,3203500,18317677,6737400,5108900,6528900,144300,9299300,1495100,4041000,3406600,41271993,8622000,3364500,2397500,3347000,17296600,21423000,13398900,2017-12-06,24171.900390625,11.630000114440918,2626.239990234375,57.45000076293945,1264.9000244140625,2.3329999446868896
102693200,2041300,3102100,50232000,4264400,80706100,184200,1978005,4081600,394800,19173400,2977100,2064100,29281700,214600,17092000,4908500,1979600,2016638,9948600,2346000,9553649,1236100,11598420,29164000,5484300,2133446,1201300,50400,32708400,4713100,13371800,9106500,972300,3417900,2284800,5497500,1635052,6043400,17250604,23184500,5808400,527900,771826,13482800,4303800,5409500,16661421,7273600,4040000,5411500,135300,7862500,1178200,6637900,3867000,32475866,11285400,2058000,2661600,3280000,11986700,22507800,11359600,2017-12-07,24116.599609375,10.899999618530273,2628.3798828125,56.0,1262.300048828125,2.3389999866485596
93420800,1459600,3336300,61002000,4440500,60991300,92400,1571418,3510500,835700,12460900,2490100,2025000,22224000,249800,14044400,4122200,1477700,1734977,6536600,2701700,11146180,1344600,11360294,25816000,5092100,1546665,1249400,58800,23154700,5101300,13506900,13238600,853900,2521500,2241100,4106400,2391761,5270200,10923723,24489100,5248000,444500,1176487,14732300,3299200,3127500,15705759,5883400,4611900,10278600,86700,11030100,923000,4791400,3842800,33771798,5071600,956200,2233300,3030400,13639900,17463300,11988600,2017-12-08,24263.259765625,10.0,2646.2099609375,56.650001525878906,1246.300048828125,2.38100004196167
141095200,1670600,1874000,47270000,4065200,54001900,562500,1811760,2541400,663300,10461700,1913500,2022200,23772100,134400,16749500,5929700,1988900,2046079,7434000,2244200,12220533,804200,12138124,23856000,6038900,3780795,1830100,67800,20425900,4358600,10591200,9698700,765800,3394800,2340800,3501400,2084508,4400000,10239170,22857900,6435600,528900,1257174,15852800,4697100,2429400,15138497,4856000,3049000,7836800,85500,11702900,1483900,5095400,3281600,31334711,5272500,799100,1599500,2765500,13542500,26786700,8760700,2017-12-11,24338.109375,9.739999771118164,2652.18994140625,57.25,1248.4000244140625,2.361999988555908
77636800,2105700,2193700,44718000,5517600,76017200,209100,1598546,6753500,399700,18381900,3397100,1966100,33637600,115000,16658600,4300200,2409700,2429035,8147000,2787200,11136787,1961000,13945388,25590000,5275500,3087592,1019400,86100,16557400,8016700,15508800,13999300,1082200,3360300,2805900,4966500,3308495,8366200,14454750,23924100,7953600,495200,1094461,17464000,3504400,2664600,23700139,6558900,4428300,5924900,127800,6487800,835200,4031900,3217400,61433468,5488100,1054300,2294100,2541000,22901200,23431800,11307000,2017-12-12,24452.9609375,9.359999656677246,2661.72998046875,58.02000045776367,1241.300048828125,2.3919999599456787
95273600,2301700,3166900,52336000,5003300,79980600,149400,2001321,3750000,600600,20231600,6486500,2059100,27981100,219100,20199500,4399800,2460900,2681482,10368300,3938200,12115523,1417900,8785613,25654000,5177400,5283743,2272400,92600,21399500,6118400,15020300,12418700,862400,3618700,2554000,4473300,3238648,5975200,13982940,22062700,14412000,606400,981299,17196900,4851000,3193900,16639709,7141000,5898400,5283500,93000,7485600,1108600,5115800,3735600,52524934,4227100,1074500,3059400,2738500,17705500,23638200,10172700,2017-12-13,24525.189453125,9.779999732971191,2667.590087890625,57.45000076293945,1241.9000244140625,2.4260001182556152
81906000,1942800,2723600,64286000,3913400,60615800,124200,2584017,2881500,548700,24778500,4616900,1603700,23292300,187600,16738300,3736900,2202700,3237247,27571300,2437800,6581128,1136700,10129668,31174000,3542500,3277899,1425600,82700,19644900,5337900,13034200,9029000,867600,3016700,2666900,5000700,2373701,9072700,10623890,19306000,8908000,684100,994356,22259300,2451300,4057800,15585393,5853500,4648300,4260600,147600,8550100,2169200,4534800,2383400,45395326,4737600,904400,2811700,2817400,18775400,28157400,9492400,2017-12-14,24631.009765625,9.979999542236328,2665.8701171875,56.70000076293945,1252.9000244140625,2.367000102996826
160677200,3894800,5796800,95572000,6933500,129859400,322800,3974169,3162200,818900,37121100,7931700,3538000,47358400,174600,47167700,11226900,5872700,5720201,19978600,6372800,12642395,1982000,18441952,65518000,8202200,4480049,1374200,149400,47477000,12517000,29350600,21181600,1929400,5067300,7435200,9813100,5404365,14169100,23664574,53936700,13972000,1338600,1430600,75176000,5757300,7173500,39820015,15924000,11082900,11020500,459900,15834700,1748900,9391300,3888000,61974586,7156400,967800,6293400,4997200,28935600,48428400,26582300,2017-12-15,24585.7109375,10.119999885559082,2660.6298828125,57.150001525878906,1253.0999755859375,2.3580000400543213
117684400,2489700,2799200,58952000,2901600,70548600,347400,1841915,8832600,2058400,16449300,3534800,1985500,18523300,246500,21591400,4654100,3343900,3339670,12270000,3166000,6977333,1559000,11249683,31092000,5011900,3729775,1454100,166300,50369300,5833200,12713100,10156800,1254400,3531500,2426300,5204200,2675811,7451200,12151560,22283800,7763200,1193600,1225033,25156800,4235100,3472700,17670415,7405700,4541600,6295400,83100,10716600,1587300,5331800,2341200,41702293,5746900,915400,3194100,2581000,15874300,23893200,9363500,2017-12-18,24739.560546875,9.460000038146973,2685.919921875,57.369998931884766,1256.199951171875,2.372999906539917
109745600,1684400,2705000,51756000,2728400,67984100,311700,1863887,2964800,1005300,17655100,3554100,1726300,21131900,235900,19695200,4599300,2445600,2118722,10546600,2635100,6272688,1300000,13666553,26774000,4576300,4435602,874700,116700,41421100,6580100,12149900,8253200,931000,2712700,3122500,5096500,2235204,8475500,9921521,23524800,6260000,1019600,1235635,28664300,3638100,3942500,14817659,5644400,4371700,7650600,120300,8949500,1664200,7315000,2324000,38636703,4454900,811600,2340200,2111200,14239500,36036600,10285100,2017-12-19,24834.380859375,9.399999618530273,2692.7099609375,57.29999923706055,1261.0999755859375,2.4089999198913574
93902400,3630900,3246100,47424000,2533700,81271200,180600,2829628,2979000,419500,17644000,3076000,1949700,17191000,271000,18939500,6286700,2241400,3361102,8661100,2011400,8520935,1049100,15725818,25372000,5383700,3738017,7156100,128600,40935000,6289800,13091500,7311000,932400,1992500,2749400,3769400,1939434,7400700,13766423,23674900,8838800,923500,1527581,11432200,5923600,4273400,15914557,6938500,7359900,19819200,83400,9227500,1174200,7125700,2852400,35706824,6330100,845000,2633200,3420000,11643500,32189400,10620300,2017-12-20,24838.08984375,9.6899995803833,2688.179931640625,57.65999984741211,1261.300048828125,2.4830000400543213
83799600,4431100,2106400,42462000,5398300,72953200,111600,2892404,4526100,620500,14085700,4017400,1866400,34401700,271700,16387500,10109000,2516300,2473930,9372800,2966400,5628609,1502000,14163503,19914000,5859100,5069021,2968900,156300,42963500,6284700,12323700,9657100,868700,2789000,2343300,4051200,2680954,4170200,10439966,17990700,7148800,770000,1203829,18396800,52389100,2790000,15566948,4860400,3831000,13655400,89400,15943700,1037600,10331200,9100600,42343771,3563100,821000,2955300,3377700,12778100,22107300,13578100,2017-12-21,24778.259765625,9.59000015258789,2683.02001953125,58.02000045776367,1266.4000244140625,2.4860000610351562
65397600,1801500,1477900,31702000,2257400,54203000,45600,1195098,4090200,185600,12006600,2486400,1459800,13571500,218600,11441600,4735100,1755300,2947464,7378400,1683900,4948780,787500,9675745,15102000,3256600,2245294,2048300,89200,33913500,4665600,14573400,5406300,542100,1892300,3234100,3187500,1531598,4807600,11890608,14145800,4315200,615500,896929,11197300,10939400,2045600,9063557,4919400,2496200,6771900,132600,6695900,792800,7877200,4479200,26427702,2523600,537900,1959700,1933400,13657800,16436100,10161400,2017-12-22,24764.0390625,9.369999885559082,2684.219970703125,58.209999084472656,1266.300048828125,2.484999895095825
